classification,priority,theme,reason,required_change,file,line,class,member,kind,symbol,text
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Controllers/ExternalPeriodsController.cs,23,ExternalPeriodsController,GetAll,type,Microsoft.AspNetCore.Mvc.ActionResult<tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>>,ActionResult<ServiceResult<IReadOnlyList<ExternalAcademicPeriodModel>>>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Controllers/ExternalPeriodsController.cs,23,ExternalPeriodsController,GetAll,type,tesisproject.shared.Responses.ServiceResult<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>>,ServiceResult<IReadOnlyList<ExternalAcademicPeriodModel>>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Controllers/ExternalPeriodsController.cs,23,ExternalPeriodsController,GetAll,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.External.ExternalAcademicPeriodModel>,IReadOnlyList<ExternalAcademicPeriodModel>
MANUAL,P1,AcademicTerms,Debe verificarse/resolverse el período externo contra el catálogo local.,Migrar el agregado y usar AcademicTermId; resolver ExternalPeriodId cuando el origen sea externo.,tesisproject.backend/Controllers/ExternalPeriodsController.cs,23,ExternalPeriodsController,GetAll,type,tesisproject.shared.Entities.External.ExternalAcademicPeriodModel,ExternalAcademicPeriodModel
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/FundingTypesController.cs,5,(file),(namespace/import),namespace,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/FundingTypesController.cs,12,FundingTypesController,(namespace/import),type,tesisproject.backend.Controllers.CatalogControllerBase<tesisproject.shared.Entities.Catalogs.FundingType>,CatalogControllerBase<FundingType>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/FundingTypesController.cs,12,FundingTypesController,(namespace/import),type,tesisproject.shared.Entities.Catalogs.FundingType,FundingType
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/FundingTypesController.cs,15,FundingTypesController,FundingTypesController,type,tesisproject.backend.Services.Interfaces.ICatalogCrudService<tesisproject.shared.Entities.Catalogs.FundingType>,ICatalogCrudService<FundingType>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/FundingTypesController.cs,15,FundingTypesController,FundingTypesController,type,tesisproject.shared.Entities.Catalogs.FundingType,FundingType
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ObjectiveTypesController.cs,3,(file),(namespace/import),namespace,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ObjectiveTypesController.cs,9,ObjectiveTypesController,(namespace/import),type,tesisproject.backend.Controllers.CatalogControllerBase<tesisproject.shared.Entities.Catalogs.ObjectiveType>,CatalogControllerBase<ObjectiveType>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ObjectiveTypesController.cs,9,ObjectiveTypesController,(namespace/import),type,tesisproject.shared.Entities.Catalogs.ObjectiveType,ObjectiveType
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ObjectiveTypesController.cs,12,ObjectiveTypesController,ObjectiveTypesController,type,tesisproject.backend.Services.Interfaces.ICatalogCrudService<tesisproject.shared.Entities.Catalogs.ObjectiveType>,ICatalogCrudService<ObjectiveType>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ObjectiveTypesController.cs,12,ObjectiveTypesController,ObjectiveTypesController,type,tesisproject.shared.Entities.Catalogs.ObjectiveType,ObjectiveType
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProductTypesController.cs,3,(file),(namespace/import),namespace,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProductTypesController.cs,9,ProductTypesController,(namespace/import),type,tesisproject.backend.Controllers.CatalogControllerBase<tesisproject.shared.Entities.Catalogs.ProductType>,CatalogControllerBase<ProductType>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProductTypesController.cs,9,ProductTypesController,(namespace/import),type,tesisproject.shared.Entities.Catalogs.ProductType,ProductType
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProductTypesController.cs,12,ProductTypesController,ProductTypesController,type,tesisproject.backend.Services.Interfaces.ICatalogCrudService<tesisproject.shared.Entities.Catalogs.ProductType>,ICatalogCrudService<ProductType>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProductTypesController.cs,12,ProductTypesController,ProductTypesController,type,tesisproject.shared.Entities.Catalogs.ProductType,ProductType
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProjectExtensionTypesController.cs,3,(file),(namespace/import),namespace,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProjectExtensionTypesController.cs,9,ProjectExtensionTypesController,(namespace/import),type,tesisproject.backend.Controllers.CatalogControllerBase<tesisproject.shared.Entities.Catalogs.ProjectExtensionType>,CatalogControllerBase<ProjectExtensionType>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProjectExtensionTypesController.cs,9,ProjectExtensionTypesController,(namespace/import),type,tesisproject.shared.Entities.Catalogs.ProjectExtensionType,ProjectExtensionType
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProjectExtensionTypesController.cs,12,ProjectExtensionTypesController,ProjectExtensionTypesController,type,tesisproject.backend.Services.Interfaces.ICatalogCrudService<tesisproject.shared.Entities.Catalogs.ProjectExtensionType>,ICatalogCrudService<ProjectExtensionType>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProjectExtensionTypesController.cs,12,ProjectExtensionTypesController,ProjectExtensionTypesController,type,tesisproject.shared.Entities.Catalogs.ProjectExtensionType,ProjectExtensionType
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Controllers/ProjectOriginTypesController.cs,3,(file),(namespace/import),namespace,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
